,Train Loss,Test Loss,Train Accuracy,Test Accuracy
2406,0.8258877515792846,1.0315577387809751,0.9183,0.71
2407,0.8271333813667298,1.033094048500061,0.9164,0.7075
2408,0.8191635966300964,1.039255976676941,0.9203,0.705
2409,0.8261007785797119,1.037029206752777,0.9194,0.7075
2410,0.8209326028823852,1.0393139123916626,0.9217,0.7025
2411,0.8273948907852173,1.0475433766841888,0.9178,0.6975
2412,0.8207737922668457,1.0512654185295105,0.9233,0.69
2413,0.8237976908683777,1.045695424079895,0.9206,0.695
2414,0.8268103480339051,1.051095485687256,0.9181,0.69
2415,0.8263882756233215,1.0337451696395874,0.9175,0.71
2416,0.8235374689102173,1.0464321374893188,0.9206,0.6925
2417,0.8232346534729004,1.0588460564613342,0.9203,0.68
2418,0.8236905932426453,1.056441366672516,0.9211,0.6825
2419,0.822779631614685,1.0593402981758118,0.9203,0.6825
2420,0.8192509055137634,1.054568350315094,0.9239,0.685
2421,0.8241743564605712,1.0502554178237915,0.9211,0.6925
2422,0.8223576664924621,1.0382400155067444,0.9208,0.705
2423,0.8203153014183044,1.032624363899231,0.9211,0.7125
2424,0.8238538384437561,1.05634605884552,0.9206,0.6875
2425,0.8285871744155884,1.0458462238311768,0.9106,0.69
2426,0.8247133493423462,1.0495585501194,0.9183,0.69
2427,0.8248305320739746,1.0289245545864103,0.9186,0.7125
2428,0.8230384349822998,1.0321170091629028,0.9208,0.71
2429,0.8219126105308533,1.037196695804596,0.9219,0.7025
2430,0.8224759697914124,1.0237848162651062,0.9219,0.72
2431,0.8230881690979004,1.0305032134056091,0.9197,0.71
2432,0.8229723334312439,1.024709850549698,0.9214,0.7175
2433,0.82332364320755,1.0354093313217163,0.9208,0.7075
2434,0.8300073146820068,1.047245979309082,0.9142,0.6975
2435,0.8218214035034179,1.038163185119629,0.9211,0.7025
2436,0.8217216372489929,1.0226511359214785,0.9192,0.72
2437,0.8276563882827759,1.040720283985138,0.9147,0.7025
2438,0.8259874582290649,1.016705870628357,0.9183,0.7225
2439,0.8226415157318115,1.0311520099639893,0.9219,0.71
2440,0.8228753209114075,1.0301018357276917,0.9217,0.7125
2441,0.8218708038330078,1.029997944831848,0.9208,0.71
2442,0.8222597122192383,1.0404365956783297,0.9222,0.7
2443,0.8266810178756714,1.035885989665985,0.9178,0.705
2444,0.8225238084793091,1.0322723090648651,0.9217,0.705
2445,0.8222312211990357,1.0101933479309082,0.9239,0.7325
2446,0.8177040338516235,1.020152747631073,0.925,0.725
2447,0.8201689839363098,1.016121745109558,0.9244,0.7275
2448,0.8195673584938049,1.0359605252742767,0.9239,0.705
2449,0.8259668469429016,1.0578375458717346,0.9161,0.6825
2450,0.8233774065971374,1.0226190090179443,0.9181,0.72
2451,0.820788049697876,1.023749053478241,0.9222,0.7175
2452,0.8164506793022156,1.0335670709609983,0.9253,0.71
2453,0.8192256331443787,1.0246525406837463,0.9219,0.72
2454,0.8158914804458618,1.0223503708839417,0.9253,0.72
2455,0.8227956295013428,1.0247541964054108,0.9239,0.72
2456,0.819821834564209,1.012006759643555,0.9256,0.73
2457,0.8147101640701294,1.0019462406635284,0.9264,0.74
2458,0.8189807534217834,1.0057871341705322,0.925,0.74
2459,0.8165013551712036,1.0261263251304626,0.925,0.7175
2460,0.8194213509559631,1.0230448842048645,0.9261,0.7175
2461,0.8193987369537353,1.030947983264923,0.9242,0.7075
2462,0.816785454750061,1.033691942691803,0.9261,0.71
2463,0.8191542983055115,1.036503583192825,0.9239,0.705
2464,0.8199887633323669,1.0321614742279053,0.9239,0.71
2465,0.8218568325042724,1.0272755026817322,0.9233,0.715
2466,0.8207804918289184,1.0235359072685242,0.9244,0.72
2467,0.8236078500747681,1.0394851565361023,0.9208,0.7
2468,0.8186115264892578,1.0394808650016785,0.9228,0.7
2469,0.8169252514839173,1.0395499467849731,0.9242,0.7
2470,0.8234902858734131,1.0438817739486694,0.9219,0.6975
2471,0.8191184520721435,1.041402518749237,0.9247,0.7
2472,0.8207950234413147,1.0481263399124146,0.9239,0.6925
2473,0.8221948504447937,1.0492241382598877,0.9219,0.695
2474,0.8190655708312988,1.0468416213989258,0.9236,0.695
2475,0.8169645309448242,1.0279272198677063,0.9256,0.7125
2476,0.8203431725502014,1.0272372961044312,0.9228,0.7175
2477,0.8176508069038391,1.0366791486740112,0.925,0.7
2478,0.8180034160614014,1.045690417289734,0.9244,0.695
2479,0.8212841629981995,1.027626872062683,0.9233,0.715
2480,0.81888188123703,1.0465219020843506,0.9233,0.69
2481,0.8209112763404847,1.023990362882614,0.9219,0.7175
2482,0.8207298398017884,1.024957835674286,0.9219,0.7175
2483,0.8241491675376892,1.0340366959571838,0.92,0.71
2484,0.8308817267417907,1.022877216339111,0.9156,0.7175
2485,0.8277099370956421,1.0187290608882904,0.9153,0.725
2486,0.8227237462997437,1.0067752599716189,0.9206,0.74
2487,0.8257364988327026,1.0219063758850098,0.9203,0.7225
2488,0.8289199352264405,1.0305763483047483,0.915,0.7175
2489,0.8269576668739319,1.0241183638572693,0.9194,0.72
2490,0.8274081468582153,1.0363929271697998,0.9153,0.7025
2491,0.8336787462234497,1.0231890082359314,0.9103,0.7175
2492,0.8225252032279968,1.0085649490356443,0.9211,0.735
2493,0.8231578707695008,1.0290117263793943,0.9175,0.7125
2494,0.8250168085098266,1.0206921100616455,0.9181,0.72
2495,0.829191517829895,1.036448746919632,0.9161,0.705
2496,0.8296250224113464,1.028281271457672,0.9147,0.7125
2497,0.8283084154129028,1.0129772424697876,0.9161,0.7325
2498,0.822146475315094,1.0253424048423767,0.9219,0.7175
2499,0.8300410866737366,1.036080539226532,0.9122,0.7075
2500,0.8253535509109498,1.0338390469551086,0.9172,0.7125
2501,0.8215772390365601,1.0430225729942322,0.9203,0.695
2502,0.8213074088096619,1.0345672965049744,0.9244,0.7025
2503,0.8247036695480346,1.0368650555610657,0.9181,0.7075
2504,0.8238057613372802,1.052644431591034,0.9164,0.6875
2505,0.8240925431251526,1.033327877521515,0.92,0.71
2506,0.8199483990669251,1.030976504087448,0.9225,0.7125
2507,0.8217815041542054,1.0217498540878296,0.9225,0.725
2508,0.8230995297431946,1.0227115154266355,0.9228,0.715
2509,0.8250597596168519,1.0035024881362915,0.9194,0.7375
2510,0.82166428565979,1.0266748070716858,0.9211,0.715
2511,0.8195755243301391,1.0267465710639954,0.9228,0.715
2512,0.8219528794288635,1.0274105072021484,0.9239,0.7125
2513,0.8182004213333129,1.012115657329559,0.9256,0.73
2514,0.8161774754524231,1.0240053832530975,0.925,0.7175
2515,0.8177731990814209,1.0364351868629456,0.9253,0.7025
2516,0.820105516910553,1.0294206738471985,0.9256,0.7125
2517,0.8233328819274902,1.0357311367988586,0.9189,0.7075
2518,0.823959743976593,1.0162286460399628,0.9189,0.7275
2519,0.8253724217414856,1.0200629830360413,0.9186,0.7175
2520,0.8237380862236023,1.0180466175079346,0.9211,0.72
2521,0.8295376777648926,1.0271669626235962,0.9156,0.7175
2522,0.82481369972229,1.0191785395145416,0.9192,0.7275
2523,0.8201633810997009,1.0295585989952087,0.9219,0.71
2524,0.8310597896575928,1.035511076450348,0.9131,0.705
2525,0.8290201902389527,1.0401398539543152,0.9156,0.695
2526,0.8240689516067505,1.02024507522583,0.9217,0.72
2527,0.8213147401809693,1.0137454867362976,0.92,0.7275
2528,0.8203449845314026,1.037048041820526,0.9231,0.705
2529,0.822057580947876,1.0350642800331116,0.9194,0.7075
2530,0.8209559202194214,1.0236772298812866,0.9203,0.72
2531,0.8255812883377075,1.0373149514198303,0.9169,0.71
2532,0.8198179006576538,1.0293776988983154,0.9233,0.7175
2533,0.8195032596588134,1.04412841796875,0.9236,0.695
2534,0.8200894355773926,1.0440495610237122,0.9214,0.6975
2535,0.8235503077507019,1.0288735628128052,0.9208,0.715
2536,0.8164377808570862,1.032816767692566,0.9244,0.7075
2537,0.8150425314903259,1.0223288536071775,0.9261,0.72
2538,0.8207022309303283,1.040208876132965,0.9239,0.7025
2539,0.8187198162078857,1.0298203229904177,0.925,0.7125
2540,0.8228520750999451,1.0401171445846558,0.9214,0.7
2541,0.8244575500488281,1.0386008024215698,0.9203,0.705
2542,0.828869640827179,1.0265855491161346,0.9153,0.7175
2543,0.8342841506004334,1.0269728302955627,0.91,0.715
2544,0.8354315876960754,1.026562660932541,0.9089,0.7175
2545,0.8284398317337036,1.0267884731292725,0.915,0.7175
2546,0.8236130833625793,1.0320011973381042,0.9206,0.71
2547,0.8249107122421264,1.023177832365036,0.9175,0.7225
2548,0.8174561500549317,1.0066190361976624,0.9247,0.7375
2549,0.8224117040634156,1.0052588284015656,0.9239,0.74
2550,0.8202122807502746,1.0139081478118896,0.9247,0.73
2551,0.8221175312995911,1.008089900016785,0.9228,0.7375
2552,0.8182381510734558,1.0045808255672457,0.9253,0.7375
2553,0.8215446710586548,1.0078570246696472,0.9236,0.735
2554,0.8189459204673767,1.025143265724182,0.9231,0.7175
2555,0.822161340713501,1.018409252166748,0.92,0.7225
2556,0.8220012426376343,1.0091036558151243,0.9208,0.7325
2557,0.8229951381683349,1.0151854753494265,0.9208,0.7275
2558,0.8233626127243042,1.0074677169322968,0.9211,0.735
2559,0.8236644983291626,1.0022972226142883,0.9219,0.7425
2560,0.8182814240455627,1.0031384229660034,0.9244,0.7375
2561,0.8165955066680908,1.000459611415863,0.9253,0.7425
2562,0.816544234752655,1.0057750642299652,0.9256,0.735
2563,0.8142539739608765,1.011069893836975,0.9269,0.7325
2564,0.8165868520736694,1.0006641447544098,0.9272,0.7375
2565,0.8167942762374878,1.004410684108734,0.9267,0.74
2566,0.8194284200668335,1.0108448266983032,0.9233,0.73
2567,0.8170642971992492,1.0177707374095917,0.9256,0.72
2568,0.8211231350898742,1.0173510313034058,0.9233,0.7225
2569,0.8220620632171631,1.0189088881015778,0.9214,0.7225
2570,0.8201859831809998,1.0092415809631348,0.9225,0.7325
2571,0.8210919022560119,1.0121975541114807,0.9206,0.73
2572,0.8177551627159119,1.0252943634986875,0.925,0.715
2573,0.8160007357597351,1.0295604467391968,0.9267,0.7125
2574,0.8202412843704223,1.0285655856132507,0.9239,0.715
2575,0.819221031665802,1.0290958285331726,0.9247,0.715
2576,0.8187034964561463,1.037850558757782,0.9256,0.7
2577,0.8179294109344483,1.0277225971221924,0.9278,0.7175
2578,0.8156724214553833,1.0200010240077972,0.9272,0.7225
2579,0.8180143475532532,0.9989233314990996,0.9258,0.7425
2580,0.8170472979545593,0.9948490262031556,0.9264,0.7475
2581,0.82057785987854,1.0000998377799988,0.9233,0.7425
2582,0.8135784268379211,0.9969220757484436,0.9264,0.7475
2583,0.8201161623001099,1.005137324333191,0.9244,0.735
2584,0.8194754838943481,1.0050954222679138,0.9236,0.7325
2585,0.8208896040916442,1.019278883934021,0.9222,0.7225
2586,0.8261493444442749,1.010253369808197,0.9175,0.7325
2587,0.8189701437950134,1.0212263464927671,0.925,0.7225
2588,0.8219699740409852,1.030045509338379,0.9239,0.7125
2589,0.826813530921936,1.0301120281219482,0.9156,0.71
2590,0.8268862128257751,1.0184735655784607,0.9161,0.725
2591,0.8223237514495849,1.0184560418128967,0.9208,0.7225
2592,0.8205517053604126,1.0137670040130615,0.9206,0.73
2593,0.8229986429214478,1.0112653374671936,0.9222,0.7325
2594,0.8226139187812805,1.025869756937027,0.9206,0.715
2595,0.8166953921318054,1.0055711567401886,0.9261,0.7325
2596,0.820313560962677,1.019405722618103,0.9233,0.72
2597,0.8213146209716797,1.0321944653987885,0.9214,0.71
2598,0.8189010858535767,1.0073961317539215,0.9233,0.7375
2599,0.818475866317749,1.0157448649406433,0.9253,0.725
2600,0.8166250228881836,1.0201772153377533,0.9267,0.7225
2601,0.8193519592285157,1.0159884095191956,0.9258,0.7275
2602,0.8159874081611633,1.00585874915123,0.9278,0.735
2603,0.8103423953056336,1.0177505314350128,0.9306,0.7275
2604,0.8116405606269836,1.023495376110077,0.9289,0.7175
2605,0.8146306157112122,1.0254168510437012,0.9272,0.715
2606,0.8154272198677063,1.0193365812301636,0.9283,0.72
2607,0.8126617908477783,1.0173381567001345,0.9278,0.7275
2608,0.816898787021637,1.0141365230083466,0.9242,0.7275
2609,0.815303111076355,0.995689332485199,0.9281,0.7475
2610,0.8176231265068055,1.0151504576206207,0.9275,0.73
2611,0.8158758163452149,1.0247849822044373,0.9267,0.72
2612,0.8167813301086426,1.0324175357818604,0.9264,0.705
2613,0.8165723085403442,1.0248711705207825,0.9253,0.72
2614,0.8152412414550781,1.0091979205608368,0.9267,0.7325
2615,0.8164879560470581,1.0021967589855194,0.9261,0.74
2616,0.8169087648391724,1.0229028165340424,0.9261,0.7225
2617,0.8170582771301269,1.0448047518730164,0.9253,0.6975
2618,0.816813611984253,1.0223815441131592,0.9264,0.7225
2619,0.8198007345199585,1.0329628586769104,0.925,0.7125
2620,0.819850742816925,1.0349547863006592,0.925,0.71
2621,0.8190465569496155,1.028758704662323,0.9256,0.715
2622,0.8182249546051026,1.0253719985485077,0.9258,0.7125
2623,0.8191783785820007,1.0374132096767426,0.9231,0.705
2624,0.8215615510940552,1.0403394401073456,0.9228,0.705
2625,0.8173823237419129,1.0263985097408297,0.9258,0.7175
2626,0.8215343594551087,1.0192220509052277,0.9222,0.725
2627,0.816972017288208,1.033308506011963,0.9261,0.7075
2628,0.8218790292739868,1.0400663614273071,0.9228,0.6975
2629,0.8220596551895142,1.0398011207580566,0.9222,0.7025
2630,0.821428370475769,1.0390726923942566,0.9236,0.7025
2631,0.8169433951377869,1.0302470922470093,0.9239,0.71
2632,0.8152125000953674,1.0213338136672974,0.9292,0.7225
2633,0.8143104076385498,1.023178219795227,0.9283,0.72
2634,0.8208701133728027,1.033681869506836,0.9231,0.7075
2635,0.8181160092353821,1.0217900276184082,0.925,0.72
2636,0.8194648742675781,1.0132229030132294,0.9253,0.7275
2637,0.8211528778076171,1.040299117565155,0.9211,0.705
2638,0.8252943158149719,1.0275196433067322,0.9186,0.715
2639,0.824569022655487,1.0407726168632507,0.9197,0.7025
2640,0.8199683904647828,1.0388934016227722,0.9206,0.7025
2641,0.8219668507575989,1.0308126509189606,0.9222,0.71
2642,0.8230097532272339,1.0408313274383545,0.9189,0.7
2643,0.8268727421760559,1.0426589250564575,0.9164,0.7
2644,0.8179481506347657,1.0449060797691343,0.9239,0.7
2645,0.8228259205818176,1.0412534773349762,0.9217,0.6975
2646,0.8197947144508362,1.0283995866775513,0.9236,0.7125
2647,0.8243211150169373,1.0478960871696472,0.9192,0.6925
2648,0.8226296544075012,1.039715588092804,0.9233,0.7025
2649,0.822705090045929,1.0471006035804749,0.9211,0.6925
2650,0.8157611131668091,1.0319848656654358,0.9269,0.71
2651,0.8263220191001892,1.0428029298782349,0.9178,0.695
2652,0.8267961740493774,1.0301473736763,0.9164,0.71
2653,0.8211540102958679,1.0514315366744995,0.9239,0.6875
2654,0.8212480068206787,1.0439939498901367,0.9242,0.7025
2655,0.8152542114257812,1.0243343710899353,0.9242,0.7175
2656,0.8219025254249572,1.009561449289322,0.9236,0.7325
2657,0.8185788750648498,1.0540026426315308,0.9247,0.6875
2658,0.8186321020126343,1.0556877851486206,0.9236,0.685
2659,0.8186719655990601,1.0344449281692505,0.9261,0.705
2660,0.8198349237442016,1.031366944313049,0.9253,0.71
2661,0.8168683052062988,1.023728460073471,0.9281,0.72
2662,0.8257514238357544,1.0365048050880432,0.9172,0.7075
2663,0.8329867601394654,1.038711965084076,0.9117,0.7025
2664,0.827614426612854,1.0565016567707062,0.9156,0.6825
2665,0.8276043653488159,1.0523058772087095,0.9161,0.69
2666,0.820223605632782,1.044708490371704,0.9211,0.7
2667,0.8221124768257141,1.0409020781517029,0.9222,0.7025
2668,0.8173148155212402,1.0209447145462036,0.9258,0.725
2669,0.8213999509811402,1.0265909433364868,0.9206,0.715
2670,0.8160038948059082,1.0261805653572085,0.9256,0.7175
2671,0.8220720410346984,1.0154854655265808,0.9228,0.725
2672,0.8230406165122985,1.034149169921875,0.9206,0.71
2673,0.8228792905807495,1.0405487418174744,0.9211,0.6975
2674,0.8162332653999329,1.041084706783295,0.9253,0.7
2675,0.8171600699424744,1.0443869233131409,0.925,0.6975
2676,0.8198598265647888,1.040615439414978,0.9247,0.6975
2677,0.8194251894950867,1.036631464958191,0.9253,0.7025
2678,0.8208128929138183,1.0484721660614014,0.9222,0.695
2679,0.8239235520362854,1.0293386578559875,0.9192,0.715
2680,0.818583631515503,1.0252127945423126,0.9242,0.7125
2681,0.8182913780212402,1.0235508680343628,0.925,0.7175
2682,0.8199946761131287,1.0205309092998505,0.9244,0.7225
2683,0.8195704460144043,1.0184426307678225,0.9225,0.725
2684,0.8229752302169799,1.0236258804798126,0.9228,0.7175
2685,0.8199038028717041,1.017342209815979,0.9222,0.7275
2686,0.8243209719657898,1.0371323227882383,0.9192,0.7075
2687,0.8231381297111511,1.0160973072052002,0.9211,0.725
2688,0.8279831767082214,1.0377835631370544,0.9144,0.7075
2689,0.821376895904541,1.0195281207561493,0.9217,0.725
2690,0.8185819745063782,1.0124247074127195,0.9247,0.7325
2691,0.8250700831413269,1.0471945703029633,0.9156,0.695
2692,0.824308431148529,1.0069147646427157,0.92,0.735
2693,0.8236845970153809,1.0167008936405182,0.9211,0.73
2694,0.8189826846122742,1.027795821428299,0.9253,0.7125
2695,0.8256755232810974,1.0297489166259766,0.9189,0.7125
2696,0.8177428722381592,1.0264707803726196,0.9239,0.715
2697,0.8222200155258179,1.0322110056877136,0.9208,0.71
2698,0.8198253512382507,1.0244382619857788,0.9258,0.72
2699,0.8178581953048706,1.0093359351158142,0.925,0.7325
2700,0.8168475508689881,1.0156011581420898,0.9261,0.7225
2701,0.8186614513397217,1.0192827582359314,0.9275,0.7225
2702,0.8286962866783142,1.0120510458946228,0.9167,0.7275
2703,0.8216935634613037,1.016444981098175,0.9231,0.725
2704,0.8151908397674561,0.9954442977905272,0.9261,0.745
2705,0.8201451778411866,1.0045787394046783,0.9247,0.7375
2706,0.8214595913887024,1.0198285579681396,0.9233,0.725
2707,0.821125614643097,1.0243936777114868,0.9247,0.7125
2708,0.8193190455436706,1.0092163383960724,0.925,0.735
2709,0.8169625878334046,1.0020985305309296,0.9261,0.74
2710,0.8247968435287476,1.0146264731884005,0.9186,0.7275
2711,0.8200704336166382,1.010562002658844,0.9239,0.73
2712,0.8214932441711426,1.0206571221351624,0.9239,0.7225
2713,0.8213634848594665,1.0115836262702942,0.9244,0.73
2714,0.8207995653152466,1.010353982448578,0.9264,0.7325
2715,0.8140055537223816,1.0122746229171753,0.9283,0.73
2716,0.8145097374916077,1.023471713066101,0.9275,0.72
2717,0.8163154721260071,1.04403954744339,0.9286,0.695
2718,0.8216722846031189,1.0392243266105652,0.9239,0.705
2719,0.8197061061859131,1.01104336977005,0.9247,0.7325
2720,0.8180172443389893,1.0135353207588196,0.9267,0.73
2721,0.8176544070243835,1.0137201845645905,0.9256,0.725
2722,0.8166464686393737,1.0094392895698547,0.9269,0.7325
2723,0.816434383392334,1.0063157677650452,0.9281,0.735
2724,0.8151490211486816,1.016665369272232,0.9294,0.725
2725,0.8165657639503479,1.014266550540924,0.9286,0.7275
2726,0.8173893809318542,1.0141754150390625,0.9258,0.73
2727,0.8137255907058716,1.004433035850525,0.9272,0.7375
2728,0.8145177125930786,1.009485274553299,0.9303,0.7275
2729,0.814905834197998,1.0192115902900696,0.9275,0.72
2730,0.8166048765182495,1.0179668366909027,0.9283,0.7275
2731,0.8181465029716491,1.0172664523124697,0.9264,0.725
2732,0.8150408148765564,1.031949758529663,0.9286,0.71
2733,0.8170356750488281,1.038800597190857,0.9278,0.7
2734,0.818497896194458,1.0302245616912842,0.9269,0.7125
2735,0.8163906097412109,1.0273718237876892,0.9286,0.715
2736,0.8182580709457398,1.0183407366275787,0.9264,0.725
2737,0.8149989962577819,1.0297871828079224,0.9289,0.7125
2738,0.8150874495506286,1.0358003973960876,0.9278,0.7025
2739,0.8202681541442871,1.0430143475532532,0.9228,0.7
2740,0.8254676103591919,1.011623203754425,0.9181,0.73
2741,0.8158929586410523,1.0259653329849243,0.9286,0.7175
2742,0.8225701212882995,1.039636492729187,0.9222,0.7025
2743,0.8168500542640686,1.0317638218402865,0.9247,0.71
2744,0.8217856764793396,1.0134972929954529,0.9208,0.73
2745,0.8212652564048767,1.0331482887268066,0.9236,0.71
2746,0.8138882040977478,1.0351247489452362,0.9272,0.7075
2747,0.8173705101013183,1.0042052567005155,0.9258,0.74
2748,0.8184659004211425,1.0076701939105988,0.9272,0.7375
2749,0.8161645293235779,1.018057644367218,0.9278,0.7225
2750,0.8180123567581177,1.023667335510254,0.9275,0.72
2751,0.8154538989067077,1.0290800333023071,0.9281,0.715
2752,0.8157383918762207,1.0308467149734497,0.9286,0.715
2753,0.8148774385452271,1.029147982597351,0.9292,0.7125
2754,0.8176775217056275,1.0406088829040527,0.925,0.7025
2755,0.8128453016281127,1.0197011828422546,0.9278,0.7225
2756,0.8188938140869141,1.0129992365837095,0.9261,0.73
2757,0.8184267759323121,1.0208199322223663,0.9269,0.725
2758,0.8187137842178345,1.040488600730896,0.9247,0.705
2759,0.8166359543800354,1.0447209477424622,0.9256,0.6975
2760,0.8160470962524414,1.029167115688324,0.9286,0.7125
2761,0.8185635447502136,1.024405688047409,0.9253,0.715
2762,0.821970009803772,1.0239078104496002,0.9206,0.72
2763,0.8181586384773254,1.034254550933838,0.9253,0.7075
2764,0.8138571977615356,1.029651403427124,0.9289,0.7125
2765,0.8165959119796753,1.0188798904418943,0.9281,0.725
2766,0.8133513689041137,1.0204800963401794,0.9283,0.725
2767,0.8185209512710572,1.0408003330230713,0.9253,0.7
2768,0.8179651975631714,1.0232189893722534,0.9239,0.72
2769,0.8147870540618897,1.022812843322754,0.9272,0.72
2770,0.8215458869934082,1.0462646484375,0.9242,0.695
2771,0.8179166436195373,1.0243718028068542,0.9236,0.7225
2772,0.8190183639526367,1.02891543507576,0.9258,0.715
2773,0.8131928682327271,1.034652590751648,0.9297,0.7075
2774,0.82015380859375,1.0511242151260376,0.9236,0.6875
2775,0.8159448862075805,1.0287209749221802,0.925,0.7125
2776,0.8193278312683105,1.0180844068527222,0.9228,0.7275
2777,0.8195951104164123,1.0303211212158203,0.9253,0.715
2778,0.8178229451179504,1.0223352909088137,0.9253,0.72
2779,0.8275190949440002,1.0177191495895386,0.9164,0.725
2780,0.8211478590965271,1.0236011147499084,0.9217,0.72
2781,0.8245789527893066,1.0246773064136503,0.9186,0.715
2782,0.8223759055137634,1.015910506248474,0.9206,0.725
2783,0.8189450144767761,1.0290363132953644,0.9233,0.7125
2784,0.817127811908722,1.0177378952503204,0.9264,0.7275
2785,0.8145232558250427,1.025014340877533,0.9294,0.72
2786,0.8146978259086609,1.0307179689407349,0.93,0.7125
2787,0.8146368980407714,1.0289879143238068,0.9292,0.7125
2788,0.8175830364227294,1.0300436615943909,0.9269,0.7125
2789,0.8159121036529541,1.011121392250061,0.9269,0.7325
2790,0.8162890911102295,1.0253843367099762,0.9281,0.7175
2791,0.8169747471809388,1.0276073813438416,0.9269,0.7175
2792,0.8123952627182007,1.0237997770309448,0.9286,0.7175
2793,0.8147546529769898,1.01825350522995,0.9275,0.725
2794,0.8167709350585938,1.0280529260635376,0.9275,0.715
2795,0.8155143857002258,1.0211549401283264,0.9278,0.7225
2796,0.8182412624359131,1.01864555478096,0.9275,0.725
2797,0.8161966562271118,1.0261207818984983,0.9272,0.72
2798,0.8172779679298401,1.0201164484024048,0.9267,0.72
2799,0.819044554233551,1.0258395671844482,0.9269,0.7175
2800,0.8264839172363281,1.041609764099121,0.9158,0.7025
2801,0.8145002245903015,1.0211598873138428,0.9292,0.72
2802,0.8126829266548157,1.0177493393421173,0.9289,0.7275
2803,0.8146607518196106,1.0251371562480929,0.9286,0.7175
2804,0.8143410325050354,1.02361398935318,0.9275,0.72
2805,0.8166309714317321,1.0234842598438263,0.9256,0.715
2806,0.8229664921760559,1.030600279569626,0.9189,0.71
2807,0.8218178987503052,1.0273425877094269,0.9231,0.715
2808,0.8200700640678406,1.0235867202281952,0.9233,0.72
2809,0.8200899124145508,1.0324272513389587,0.9219,0.71
2810,0.8190065622329712,1.0490931868553162,0.9264,0.6875
2811,0.8165107011795044,1.0518791675567627,0.9278,0.6925
2812,0.8144811987876892,1.0621826648712158,0.9286,0.68
2813,0.8147133588790894,1.045887470245361,0.9303,0.6925
2814,0.8148305535316467,1.0201707184314728,0.9281,0.725
2815,0.8172664046287537,1.0275386571884155,0.9258,0.7125
2816,0.8251589894294739,1.024629771709442,0.9189,0.72
2817,0.8171885251998902,1.0315452218055725,0.925,0.7075
2818,0.8232347249984742,1.0361176431179049,0.9192,0.7125
2819,0.8207126259803772,1.0472045540809631,0.9233,0.6975
2820,0.8224682807922363,1.035216212272644,0.9228,0.705
2821,0.8211920022964477,1.0427281856536863,0.9231,0.7
2822,0.8187111258506775,1.0259202122688291,0.9261,0.7175
2823,0.8153888702392578,1.0277902483940125,0.9272,0.71
2824,0.8194037437438965,1.0248786211013794,0.9247,0.7175
2825,0.8204907655715943,1.0226317644119265,0.9244,0.72
2826,0.8184000492095947,1.0372595489025116,0.9239,0.705
2827,0.8212856888771057,1.0329822897911072,0.9222,0.7075
2828,0.8185469508171082,1.0309468507766724,0.9242,0.7125
2829,0.8183439135551452,1.0270043313503263,0.9228,0.7175
2830,0.8209542632102966,1.0161336064338684,0.9236,0.7275
2831,0.818826162815094,1.015955626964569,0.9247,0.725
2832,0.8156941771507263,1.0307864546775818,0.9264,0.7125
2833,0.8166419982910156,1.031532883644104,0.9275,0.71
2834,0.8220745325088501,1.0415184497833252,0.9217,0.705
2835,0.8198827505111694,1.0568907260894775,0.9214,0.6825
2836,0.8211671590805054,1.0553301572799685,0.9233,0.6875
2837,0.8181035041809082,1.0300407707691193,0.9239,0.7125
2838,0.8168637752532959,1.03201824426651,0.9272,0.71
2839,0.8181144833564759,1.0266082286834717,0.9253,0.715
2840,0.8228267312049866,1.0264094173908234,0.9222,0.715
2841,0.8173832654953003,1.0215698778629303,0.9278,0.725
2842,0.8120449781417847,1.0218415558338163,0.9286,0.7225
2843,0.8179616928100586,1.0341627597808838,0.9269,0.71
2844,0.8183531999588013,1.030597984790802,0.9272,0.71
2845,0.8152427554130555,1.0348906219005585,0.9294,0.7075
2846,0.8168622732162476,1.0345972776412964,0.9286,0.7075
2847,0.8136048436164856,1.023562788963318,0.9272,0.7175
2848,0.8156877517700195,1.0123657286167145,0.9258,0.7325
2849,0.816266667842865,1.0150336027145386,0.9283,0.7275
2850,0.8162787795066834,1.029254287481308,0.9281,0.7125
2851,0.8148575782775879,1.032181203365326,0.9283,0.705
2852,0.8164966225624084,1.0265398919582367,0.9283,0.715
2853,0.8184404492378234,1.0194487571716309,0.9272,0.7225
2854,0.8155149221420288,1.016296923160553,0.9286,0.7275
2855,0.8209366202354431,1.0231810212135315,0.9231,0.7225
2856,0.8248766183853149,1.022491604089737,0.9189,0.7225
2857,0.8225162744522094,1.0346581637859344,0.9192,0.7075
2858,0.821497917175293,1.0245560109615326,0.9236,0.72
2859,0.8236948013305664,1.0160388350486755,0.9208,0.73
2860,0.8170605063438415,1.0375357866287231,0.9269,0.705
2861,0.8216678619384765,1.0418903827667236,0.9228,0.7
2862,0.8177210688591003,1.0334437787532806,0.925,0.71
2863,0.8211184501647949,1.0135944485664368,0.9208,0.73
2864,0.8251660704612732,1.0219430327415466,0.9175,0.7175
2865,0.8286511540412903,1.0302056670188904,0.9153,0.715
2866,0.8197645783424378,1.041730284690857,0.9228,0.7
2867,0.8171916246414185,1.0304715633392334,0.9244,0.715
2868,0.8231970310211182,1.0185702741146088,0.9208,0.7225
2869,0.8181071639060974,1.0098057091236117,0.9247,0.7325
